QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:55:55, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2052050, 9.61061, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052061, 9.79995, 19.2738, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052070, 9.98928, 18.5901, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052080, 10.1786, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052090, 10.368, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052101, 10.5573, 19.2843, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052110, 10.7466, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052120, 10.9395, 18.9618, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052130, 11.1288, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052141, 11.3181, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052150, 11.5075, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052160, 11.6968, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052170, 11.8862, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052180, 12.0755, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052191, 12.2648, 19.2458, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052200, 12.4542, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052210, 12.647, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052220, 12.8364, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052231, 13.0257, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052240, 13.215, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052250, 13.4044, 19.2843, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052260, 13.5937, 18.5901, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052271, 13.783, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052280, 13.9724, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052290, 14.1617, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052300, 14.351, 19.2843, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052311, 14.5404, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052320, 14.7332, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052330, 14.9191, 18.9547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052340, 15.1119, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052350, 15.3012, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052361, 15.4906, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052370, 15.6799, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052380, 15.8693, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052390, 16.0586, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052401, 16.2479, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052410, 16.4373, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052420, 16.6266, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052430, 16.8159, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052441, 17.0053, 19.2598, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052450, 17.1946, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052460, 17.3875, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052470, 17.5768, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052481, 17.7661, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052490, 17.9555, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052500, 18.1448, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052510, 18.3341, 18.9232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052520, 18.5235, 18.9688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052531, 18.6462, 12.2754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052540, 18.6953, 4.90874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052550, 18.7128, 1.75312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052560, 18.7198, 0.701248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052571, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052580, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052590, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052600, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052611, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052620, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052630, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052640, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052651, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052660, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052670, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052680, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052690, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052700, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052710, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052720, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052730, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052741, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052750, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052760, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052770, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052781, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052790, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052800, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052810, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052820, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052830, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052840, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052850, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052860, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052870, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052880, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052890, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052900, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052911, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052921, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052930, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052940, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052951, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052960, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052970, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052980, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052990, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053000, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053010, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053020, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053030, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053040, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053050, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053060, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053070, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053081, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053090, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053100, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053110, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053121, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053130, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053140, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053150, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053160, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053170, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053180, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053190, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053200, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053210, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053220, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053230, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053240, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053251, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053260, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053270, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053280, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053291, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053300, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053310, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053320, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053330, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053340, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053350, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053360, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053370, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053381, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053390, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053400, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053410, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053421, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053430, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053440, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053450, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053460, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053470, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2053480, 18.7198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
